UserId,Questions,Answers,Reputation
"939018","3","92","1800"
"57490","0","29","1800"
"118201","9","65","1800"
"317491","0","43","1800"
"478891","0","89","1800"
"470383","48","113","1800"
"828841","2","67","1800"
"349353","7","43","1800"
"395602","0","40","1800"
"594406","4","92","1800"
"24730","6","37","1800"
"67875","80","68","1800"
"1095432","0","87","1800"
"44385","8","16","1800"
"1735920","2","129","1800"
"63717","24","101","1800"
"297376","24","62","1800"
"342331","11","34","1800"
"1705641","3","92","1800"
"2692029","5","56","1800"
"757270","85","68","1799"
"11466","8","40","1799"
"17131","0","107","1799"
"328676","54","106","1799"
"439096","1","22","1799"
"230031","2","21","1799"
"705132","71","37","1799"
"59397","13","39","1799"
"117641","3","41","1799"
"596720","57","78","1799"
"633094","25","79","1799"
"1174287","3","36","1799"
"1318002","0","64","1799"
"1983072","9","89","1799"
"1631941","2","38","1799"
"2275042","37","139","1799"
"1346943","16","82","1799"
"1283090","0","83","1799"
"2920343","2","91","1799"
"228336","3","9","1799"
"968644","15","48","1799"
"48705","86","9","1798"
"460175","1","70","1798"
"748718","2","14","1798"
"1035613","13","134","1798"
"244190","33","8","1798"
"460043","145","64","1798"
"1655482","24","125","1798"
"716256","0","75","1798"
"13402","9","6","1798"
"169000","6","15","1798"
"214373","15","67","1798"
"539153","22","69","1798"
"1217820","311","32","1798"
"1248861","1","102","1798"
"1326316","0","160","1798"
"307163","94","24","1798"
"2082884","8","86","1798"
"2133379","2","60","1798"
"133106","2","43","1797"
"250971","9","13","1797"
"722758","8","6","1797"
"3624","7","4","1797"
"131785","9","97","1797"
"149538","0","3","1797"
"1000741","40","43","1797"
"312691","12","50","1797"
"1148705","1","116","1797"
"1280153","1","83","1797"
"611545","28","218","1797"
"432433","0","44","1797"
"732542","18","39","1797"
"5330","8","14","1797"
"320070","11","64","1797"
"880372","7","137","1797"
"176336","34","34","1796"
"295133","346","16","1796"
"316989","7","60","1796"
"495949","1","28","1796"
"901641","35","87","1796"
"434319","17","117","1796"
"2621917","24","62","1796"
"354756","21","97","1796"
"25443","10","61","1796"
"172783","18","59","1796"
"255231","35","24","1796"
"1653117","6","107","1796"
"15487","0","42","1796"
"397900","23","33","1796"
"20409","57","19","1796"
"143091","75","37","1796"
"254257","103","34","1796"
"390501","69","65","1796"
"1955371","0","65","1795"
"163845","88","7","1795"
"289266","1","71","1795"
"512907","38","96","1795"
"647420","1","84","1795"
"386268","38","45","1795"
"815566","17","161","1795"
"2329464","3","120","1795"
"2717587","2","137","1795"
"17209","5","44","1795"
"1302716","15","58","1795"
"329200","40","64","1795"
"1331272","2","110","1795"
"583916","423","28","1795"
"67546","0","41","1794"
"534406","0","112","1794"
"546128","58","81","1794"
"42523","10","1","1794"
"209050","14","39","1794"
"4497","14","10","1794"
"951609","2","99","1794"
"1110484","10","47","1794"
"7693","12","60","1794"
"169153","20","43","1794"
"234594","25","97","1794"
"175251","6","36","1794"
"634566","10","89","1794"
"1038709","6","87","1794"
"77121","158","108","1794"
"205343","4","94","1794"
"561624","28","12","1794"
"603369","2","105","1794"
"189362","4","68","1794"
"246435","3","12","1793"
"535223","6","55","1793"
"2879838","0","93","1793"
"1084877","0","95","1793"
"502126","7","87","1793"
"1010582","43","81","1793"
"1095363","161","39","1793"
"1951907","9","77","1793"
"296149","1","56","1793"
"368489","5","26","1793"
"398","38","13","1793"
"2207","5","21","1793"
"174685","48","53","1793"
"365796","3","149","1793"
"152205","208","30","1793"
"614566","26","33","1793"
"3107299","1","136","1793"
"225361","1","61","1792"
"1165245","0","46","1792"
"2839","18","56","1792"
"602397","11","100","1792"
"776778","0","21","1792"
"508518","63","76","1792"
"1400279","1","131","1792"
"127287","7","6","1792"
"285374","22","38","1792"
"420892","27","54","1792"
"780798","22","127","1792"
"1126704","0","61","1792"
"389958","2","59","1792"
"485911","47","124","1792"
"10693","55","8","1792"
"19880","4","79","1792"
"24044","28","15","1792"
"61109","32","102","1792"
"448496","50","60","1792"
"566326","49","78","1792"
"736256","0","131","1792"
"755786","0","85","1792"
"966588","44","87","1792"
"1682924","0","98","1791"
"6994","0","4","1791"
"47936","35","35","1791"
"142061","4","27","1791"
"1733","5","27","1791"
"4924","32","22","1791"
"36411","40","30","1791"
"900214","1","45","1791"
"1180898","14","60","1791"
"183527","107","10","1791"
"461880","215","30","1791"
"261184","47","33","1790"
"330494","17","38","1790"
"627924","0","39","1790"
"866333","93","87","1790"
"42119","17","53","1790"
"1209921","0","80","1790"
"94956","11","38","1790"
"373175","0","55","1790"
"2649570","0","119","1790"
"381161","3","63","1790"
"541827","3","59","1790"
"564580","6","15","1790"
"290254","0","64","1790"
"587012","27","70","1790"
"966357","22","141","1790"
"232018","19","34","1789"
"1403020","8","37","1789"
"213865","10","48","1789"
"223752","41","122","1789"
"1193741","7","42","1789"
"503546","44","42","1789"
"1228221","3","35","1789"
"1668057","64","55","1789"
"14064","21","18","1789"
"549757","12","2","1789"
"161628","172","26","1789"
"253186","37","76","1789"
"266552","57","48","1789"
"357222","0","99","1789"
"1368570","15","101","1789"
"4939","19","11","1789"
"721328","1","13","1789"
"1198897","4","81","1789"
"21784","13","28","1789"
"348987","1","54","1789"
"62","20","42","1789"
"189475","11","86","1789"
"181969","20","76","1788"
"233602","32","106","1788"
"329062","12","37","1788"
"1160022","37","82","1788"
"35247","40","16","1788"
"83846","35","15","1788"
"2352773","1","124","1788"
"127707","24","39","1788"
"446536","9","111","1788"
"558823","5","29","1788"
"1173033","7","143","1788"
"5076","0","10","1787"
"5468","2","46","1787"
"141321","75","15","1787"
"261110","27","67","1787"
"1856504","11","123","1787"
"51209","62","25","1787"
"1410185","98","83","1787"
"2076150","1","129","1787"
"64852","0","68","1787"
"117965","5","56","1787"
"573505","3","38","1787"
"64179","9","48","1787"
"696420","0","81","1787"
"494659","17","82","1787"
"535653","1","60","1787"
"1032005","6","47","1787"
"1065489","89","176","1787"
"44950","18","36","1787"
"122466","89","47","1787"
"558094","49","76","1787"
"659075","38","73","1787"
"249161","11","25","1787"
"310399","33","33","1787"
"342519","16","64","1787"
"1522522","7","105","1787"
"1799237","25","105","1787"
"26346","0","27","1786"
"176296","4","4","1786"
"1017654","7","146","1786"
"1401320","98","176","1786"
"425565","15","64","1786"
"897399","7","63","1786"
"1444943","4","9","1786"
"366782","32","41","1786"
"387490","2","82","1786"
"868546","26","31","1786"
"1048093","3","103","1786"
"2083327","3","40","1786"
"27408","0","46","1786"
"1351465","0","103","1786"
"72544","2","10","1786"
"193655","265","36","1786"
"206614","1","73","1786"
"212912","30","19","1786"
"2342516","7","271","1786"
"227546","16","60","1786"
"389430","101","19","1786"
"392119","67","32","1786"
"2339","7","1","1785"
"7496","2","17","1785"
"1106534","1","60","1785"
"110677","46","14","1785"
"201794","18","52","1785"
"1101130","4","11","1785"
"77887","25","72","1785"
"735226","87","71","1785"
"1264310","0","52","1785"
"12975","14","44","1785"
"3106062","45","168","1785"
"34461","17","163","1785"
"43021","1","25","1785"
"455492","82","50","1785"
"1326010","3","96","1785"
"19463","17","30","1785"
"91713","38","37","1785"
"973552","427","43","1785"
"1779688","8","93","1785"
"133414","16","32","1785"
"245376","95","17","1785"
"573186","17","76","1785"
"737636","31","85","1784"
"1040950","0","51","1784"
"1180686","129","64","1784"
"1610986","15","148","1784"
"9979","4","93","1784"
"137147","7","10","1784"
"37607","0","40","1784"
"146897","59","47","1784"
"611752","15","50","1784"
"85688","3","24","1784"
"137772","2","55","1784"
"208608","1","73","1784"
"2003263","9","69","1784"
"11827","45","10","1784"
"51090","12","37","1784"
"45246","0","15","1784"
"416973","18","50","1784"
"2638205","8","106","1784"
"77514","0","44","1784"
"169544","21","17","1783"
"1405","22","28","1783"
"656224","47","45","1783"
"969967","22","47","1783"
"335565","3","50","1783"
"839829","6","82","1783"
"1697651","0","158","1783"
"599168","5","74","1783"
"668417","18","100","1783"
"1096710","4","63","1783"
"289995","36","80","1783"
"342943","9","18","1783"
"753968","8","107","1783"
"880703","58","62","1783"
"727768","23","32","1783"
"2725031","0","74","1783"
"32055","52","39","1783"
"62282","98","60","1783"
"228689","62","35","1783"
"229976","14","54","1783"
"713026","11","123","1783"
"2820152","18","116","1783"
"2178259","18","174","1783"
"70902","26","15","1782"
"146455","8","49","1782"
"565782","17","83","1782"
"647992","1","71","1782"
"971888","253","0","1782"
"1113435","89","77","1782"
"1604346","0","68","1782"
"1821556","6","65","1782"
"325102","23","70","1782"
"665363","126","73","1782"
"808808","103","46","1782"
"79121","11","9","1782"
"333730","5","77","1782"
"112850","11","4","1782"
"527516","94","69","1782"
"957512","30","84","1782"
"913421","35","94","1782"
"1517876","10","55","1782"
"426700","3","7","1782"
"733805","18","39","1782"
"188271","4","134","1781"
"243089","5","75","1781"
"390718","17","52","1781"
"438911","5","17","1781"
"530309","0","6","1781"
"314318","43","29","1781"
"69092","30","86","1781"
"863814","2","98","1781"
"163057","18","82","1781"
"189230","24","41","1781"
"21980","1","5","1781"
"1441328","2","15","1781"
"2197775","0","1","1781"
"2868352","4","77","1781"
"63317","1","37","1781"
"1162468","65","51","1781"
"230473","26","70","1780"
"431272","7","55","1780"
"487892","1","78","1780"
"1010868","12","59","1780"
"1315563","0","46","1780"
"196497","6","56","1780"
"671203","84","48","1780"
"1065967","0","56","1780"
"820604","3","104","1780"
"252289","183","23","1780"
"339378","4","47","1780"
"617413","136","9","1780"
"799779","77","27","1780"
"1435376","5","68","1780"
"52109","0","20","1780"
"259296","25","49","1780"
"301663","6","65","1780"
"470322","4","50","1780"
"1389023","0","72","1780"
"1896124","6","100","1780"
"207681","7","97","1780"
"248547","90","16","1780"
"2147218","0","106","1780"
"23569","30","95","1779"
"1365","25","29","1779"
"500562","41","73","1779"
"78212","7","44","1779"
"258839","0","1","1779"
"263832","82","61","1779"
"134506","2","27","1779"
"71976","71","11","1779"
"108999","15","24","1779"
"616310","1","6","1779"
"763","6","26","1779"
"142223","0","26","1779"
"540850","0","111","1779"
"5835","8","6","1779"
"169658","30","64","1779"
"681800","14","92","1779"
"94152","5","21","1779"
"662625","2","49","1779"
"995052","38","159","1779"
"52844","14","37","1778"
"166057","0","40","1778"
"172277","78","89","1778"
"210886","8","58","1778"
"418439","52","38","1778"
"634079","42","75","1778"
"376821","19","50","1778"
"903907","31","128","1778"
"101642","75","29","1778"
"339500","288","11","1778"
"398640","65","68","1778"
"1070412","62","67","1778"
"1268535","7","78","1778"
"1442283","52","79","1778"
"2475409","0","88","1778"
"116931","0","43","1778"
"499466","0","134","1778"
"648515","6","100","1778"
"217089","32","68","1778"
"1074998","9","107","1778"
"1090389","102","57","1778"
"552521","196","62","1778"
"221228","1","13","1778"
"246051","5","60","1778"
"87921","57","2","1777"
"166432","1","49","1777"
"29726","128","15","1777"
"613860","154","16","1777"
"614644","10","63","1777"
"1265572","9","85","1777"
"32978","17","33","1777"
"1034255","4","55","1777"
"1697985","0","48","1777"
"12261","26","89","1777"
"233028","29","64","1777"
"335717","106","19","1777"
"860421","36","109","1777"
"845279","3","106","1777"
"64095","8","23","1777"
"109316","8","52","1777"
"725862","9","128","1777"
"3904","10","20","1776"
"198480","2","72","1776"
"228600","10","41","1776"
"192680","2","100","1776"
"15763","28","14","1776"
"640746","19","66","1776"
"936564","7","18","1776"
"419656","22","40","1776"
"685517","4","25","1776"
"1531256","19","39","1776"
"392426","0","39","1776"
"850996","6","40","1776"
"2555911","117","119","1776"
"1452951","0","98","1776"
"47057","1","88","1776"
"181452","64","80","1776"
"313821","21","58","1776"
"543220","119","17","1776"
"214225","55","40","1775"
"268108","11","41","1775"
"993439","44","126","1775"
"113988","13","59","1775"
"983929","14","69","1775"
"1154350","47","94","1775"
"1743214","20","124","1775"
"2754166","6","188","1775"
"29734","35","62","1775"
"284262","0","19","1775"
"365148","22","43","1775"
"1911306","11","124","1775"
"392793","3","53","1775"
"740716","2","78","1775"
"789545","13","31","1775"
"1746750","3","136","1775"
"345738","54","44","1775"
"1636680","1","102","1775"
"5048","1","13","1775"
"461108","9","24","1775"
"291500","8","8","1775"
"1234799","11","118","1775"
"2164312","6","117","1775"
"1353","3","26","1774"
"530630","1","74","1774"
"819173","10","92","1774"
"125359","9","45","1774"
"3359","5","17","1774"
"124007","8","54","1774"
"468214","20","94","1774"
"4064","6","20","1774"
"5208","24","17","1774"
"15173","63","28","1774"
"375022","4","97","1774"
"376079","16","57","1774"
"127928","1","39","1774"
"1662","14","17","1773"
"223942","1","46","1773"
"532495","50","74","1773"
"18709","25","10","1773"
"242278","10","76","1773"
"613247","25","104","1773"
"663870","1","81","1773"
"785326","55","37","1773"
"936957","1","117","1773"
"993071","21","75","1773"
"514700","0","16","1773"
"603333","12","32","1773"
"712558","30","60","1773"
"2323","9","12","1773"
"805007","1","145","1773"
"941518","32","64","1773"
"231982","46","32","1773"
"1015239","3","51","1773"
"1167234","16","70","1773"
"1069359","0","89","1773"
"2913064","1","120","1773"
"65589","6","62","1772"
"93641","43","17","1772"
"101911","13","7","1772"
"157044","2","9","1772"
"426860","58","7","1772"
"259275","10","74","1772"
"2008409","11","116","1772"
"147507","40","30","1772"
"186858","24","43","1772"
"405978","88","48","1772"
"538669","23","85","1772"
"1609729","259","8","1772"
"564524","45","13","1772"
"635678","9","82","1772"
"921054","147","71","1772"
"1037617","90","53","1772"
"1260887","0","63","1772"
"383691","175","44","1772"
"1085861","0","103","1772"
"1123448","11","79","1772"
"1268551","2","84","1772"
"306894","78","77","1771"
"29268","10","83","1771"
"1977333","282","14","1771"
"564380","0","12","1771"
"2689325","4","93","1771"
"2925","2","25","1771"
"1503130","48","119","1771"
"599656","36","105","1771"
"1584255","25","42","1771"
"2555037","0","45","1771"
"28922","47","65","1771"
"1691232","7","83","1771"
"61523","5","62","1770"
"1115937","54","24","1770"
"221846","64","68","1770"
"1109033","31","82","1770"
"574449","7","47","1770"
"1023608","2","61","1770"
"1029944","157","41","1770"
"1800695","23","123","1770"
"2424896","2","78","1770"
"313663","14","110","1770"
"44848","2","1","1770"
"361755","0","87","1770"
"686036","27","59","1770"
"1896761","1","108","1770"
"2016092","19","69","1770"
"32836","108","40","1770"
"662967","131","12","1769"
"843732","237","28","1769"
"1022836","67","100","1769"
"348869","150","52","1769"
"597389","47","76","1769"
"2468131","1","85","1769"
"3125194","2","83","1769"
"386201","25","45","1769"
"739927","133","1","1769"
"1013327","8","72","1769"
"59527","20","25","1769"
"502256","22","36","1769"
"1430754","8","116","1769"
"569100","0","33","1769"
"748524","20","109","1769"
"1607043","0","31","1769"
"360890","110","99","1768"
"439688","246","43","1768"
"966247","12","82","1768"
"1449361","4","46","1768"
"80731","26","24","1768"
"463086","3","65","1768"
"62671","4","51","1768"
"390747","33","117","1768"
"1977104","0","131","1768"
"191942","6","61","1768"
"288926","5","23","1768"
"352555","115","39","1768"
"436275","2","67","1768"
"849402","66","41","1768"
"115553","1","60","1768"
"319584","13","82","1768"
"406620","7","48","1768"
"667266","11","93","1768"
"14982","12","53","1767"
"448734","5","73","1767"
"691281","0","19","1767"
"693491","6","93","1767"
"821446","1","98","1767"
"1141093","47","85","1767"
"1221798","13","49","1767"
"35489","0","14","1767"
"135121","11","32","1767"
"455936","24","97","1767"
"1129667","2","77","1767"
"104136","5","25","1767"
"127522","13","33","1767"
"1158990","14","96","1767"
"43990","2","65","1767"
"2117902","1","109","1767"
"280989","9","18","1767"
"396133","103","37","1767"
"217666","0","61","1767"
"1335855","16","166","1767"
"904692","60","89","1767"
"628490","1","7","1766"
"984","11","59","1766"
"514232","2","51","1766"
"496822","0","1","1766"
"722238","9","73","1766"
"124","2","3","1766"
"83903","22","2","1766"
"136903","24","19","1766"
"287611","2","49","1766"
"312795","0","59","1766"
"353820","82","64","1766"
"131226","1","73","1766"
"474819","112","25","1766"
"691505","152","75","1766"
"764056","4","15","1766"
"950799","43","41","1766"
"753170","0","49","1766"
"841832","7","44","1766"
"19464","7","35","1766"
"98655","7","43","1766"
"849961","58","51","1766"
"1336606","4","4","1766"
"285","19","35","1765"
"6037","6","47","1765"
"110797","57","25","1765"
"393941","18","132","1765"
"1037640","0","67","1765"
"136088","222","2","1765"
"12215","0","13","1765"
"1100248","13","102","1765"
"353548","5","65","1765"
"934836","50","51","1765"
"1173601","2","82","1765"
"40240","21","46","1765"
"929796","19","82","1765"
"99971","44","17","1765"
"108955","10","33","1765"
"212476","13","67","1765"
"668540","55","61","1765"
"1279406","0","120","1765"
"35338","6","13","1764"
"241587","26","41","1764"
"603840","260","14","1764"
"385652","7","0","1764"
"522735","4","26","1764"
"280698","74","13","1764"
"917077","27","40","1764"
"1376553","22","82","1764"
"450431","16","14","1764"
"121416","25","69","1764"
"346437","17","46","1764"
"1874","19","26","1764"
"151111","4","75","1764"
"580447","0","2","1764"
"89594","6","53","1764"
"868273","12","91","1763"
"1386995","6","99","1763"
"2113963","7","183","1763"
"46717","44","41","1763"
"700232","4","61","1763"
"758074","26","23","1763"
"1201423","2","63","1763"
"8710","8","60","1763"
"60234","22","47","1763"
"116874","0","1","1763"
"400055","61","76","1763"
"38812","10","24","1763"
"291137","2","6","1763"
"362378","35","54","1763"
"54983","5","65","1763"
"494441","7","29","1763"
"483402","16","65","1763"
"714232","58","14","1763"
"966652","66","128","1762"
"340251","11","42","1762"
"619177","167","45","1762"
"712960","26","106","1762"
"1481408","17","54","1762"
"74552","48","14","1762"
"450896","2","42","1762"
"1257094","7","109","1762"
"129622","22","52","1762"
"464094","2","76","1762"
"657934","139","0","1762"
"1294957","21","70","1762"
"1295497","1","140","1762"
"106732","0","27","1762"
"200244","12","19","1762"
"7852","14","73","1762"
"426877","36","57","1762"
"1777699","17","59","1762"
"27739","7","63","1762"
"734289","17","29","1762"
"940252","1","99","1762"
"340528","22","35","1761"
"566344","0","55","1761"
"1148194","24","118","1761"
"314784","15","52","1761"
"1285589","7","54","1761"
"24059","40","6","1761"
"1842414","51","143","1761"
"2348","33","12","1761"
"156648","2","129","1761"
"696440","19","111","1761"
"246337","23","26","1761"
"2021412","2","50","1761"
"136173","3","42","1761"
"437346","21","130","1761"
"44476","6","36","1761"
"47850","0","38","1761"
"348715","16","63","1761"
"1311593","5","86","1761"
"631733","116","6","1761"
"2032478","2","52","1761"
"33584","179","32","1760"
"479201","31","121","1760"
"1492947","23","158","1760"
"58309","121","24","1760"
"840710","50","42","1760"
"54522","107","13","1760"
"266104","3","57","1760"
"408011","4","33","1760"
"959019","21","67","1760"
"990403","8","80","1760"
"1158170","0","83","1760"
"180242","1","34","1760"
"687572","1","125","1760"
"1005662","7","65","1760"
"2409965","1","126","1760"
"70015","45","102","1760"
"309260","0","26","1760"
"345585","11","86","1760"
"546427","105","29","1760"
"1112693","0","92","1760"
"191206","88","36","1759"
"95357","14","38","1759"
"609404","1","65","1759"
"941243","0","89","1759"
"1305169","4","81","1759"
"1976","2","79","1759"
"98044","21","21","1759"
"1565525","3","137","1759"
"50354","7","74","1759"
"434817","8","45","1759"
"27963","4","71","1759"
"37740","36","24","1759"
"246981","0","2","1759"
"44741","4","18","1758"
"66713","5","21","1758"
"118218","16","48","1758"
"805003","33","46","1758"
"1059705","4","53","1758"
"200983","25","83","1758"
"249672","2","10","1758"
"330982","9","30","1758"
"595304","16","75","1758"
"872363","3","48","1758"
"16515","13","42","1758"
"402822","1","0","1758"
"1201492","120","15","1758"
"2650569","7","94","1758"
"171965","7","46","1758"
"937005","1","66","1758"
"1779906","0","69","1758"
"708906","1","29","1758"
"104833","80","11","1758"
"154065","106","21","1758"
"431967","39","25","1758"
"603796","4","13","1758"
"652945","4","120","1758"
"650","5","10","1758"
"4361","1","3","1758"
"226277","4","59","1758"
"354718","6","49","1758"
"244309","11","39","1757"
"1173495","14","126","1757"
"381167","0","47","1757"
"1020149","75","13","1757"
"151174","75","24","1757"
"211136","6","29","1757"
"633403","1","11","1757"
"637641","13","77","1757"
"1419134","2","93","1757"
"57482","78","31","1757"
"1698153","8","53","1757"
"2123644","2","114","1757"
"123545","26","58","1757"
"131815","4","27","1757"
"921964","1","71","1757"
"217850","14","61","1757"
"2985","9","60","1756"
"288564","22","47","1756"
"912935","56","50","1756"
"80382","32","96","1756"
"154714","0","31","1756"
"587026","6","84","1756"
"741136","5","143","1756"
"133837","0","16","1756"
"1456174","13","55","1756"
"3137484","1","24","1756"
"11897","12","45","1756"
"50957","2","66","1756"
"109696","18","63","1756"
"128756","13","84","1756"
"734587","38","8","1756"
"2846","9","10","1756"
"139927","0","77","1756"
"1363927","35","124","1756"
"80389","83","15","1756"
"287210","13","35","1756"
"166584","3","100","1756"
"611056","13","120","1756"
"1061728","141","68","1756"
"1395266","6","216","1756"
"2841808","0","107","1756"
"1797000","2","81","1755"
"1199792","82","63","1755"
"259705","17","75","1755"
"1113515","3","80","1755"
"98975","21","34","1755"
"157173","62","7","1755"
"391377","1","23","1755"
"157880","45","60","1755"
"338128","1","81","1755"
"365929","66","71","1755"
"454979","57","51","1755"
"704894","4","83","1755"
"1076868","43","118","1755"
"131482","56","11","1755"
"591951","4","79","1755"
"1929959","6","248","1755"
"221933","11","50","1754"
"1185534","20","55","1754"
"104976","4","22","1754"
"276859","194","22","1754"
"1652064","6","48","1754"
"148593","3","17","1754"
"242110","9","30","1754"
"81359","12","50","1754"
"935952","0","79","1754"
"1017867","2","78","1754"
"1650413","0","86","1754"
"53314","2","15","1754"
"930142","0","67","1754"
"1283171","17","101","1754"
"1390430","1","106","1754"
"526477","10","81","1753"
"971459","53","134","1753"
"1401510","2","58","1753"
"2511882","20","73","1753"
"363341","20","106","1753"
"458205","3","35","1753"
"357261","400","2","1753"
"386279","38","24","1753"
"474125","31","84","1753"
"775982","6","54","1753"
"907642","0","110","1753"
"64669","47","29","1753"
"155326","1","23","1753"
"109104","27","1","1753"
"163373","86","2","1753"
"328555","0","66","1753"
"372935","87","57","1753"
"949","0","17","1753"
"281485","5","63","1753"
"489645","5","57","1753"
"953068","122","33","1753"
"836390","42","53","1753"
"48581","25","6","1753"
"122781","63","35","1753"
"480666","2","7","1752"
"600061","8","102","1752"
"363661","156","27","1752"
"1001803","18","94","1752"
"1918618","4","87","1752"
"79816","0","20","1752"
"633663","3","67","1752"
"255755","18","82","1752"
"154985","1","13","1752"
"461989","1","94","1752"
"68736","19","48","1752"
"769366","26","141","1752"
"1105221","12","93","1752"
"117062","31","39","1752"
"690143","14","8","1752"
"1405629","2","43","1752"
"1147007","114","27","1751"
"280937","26","69","1751"
"1596973","5","72","1751"
"37941","30","29","1751"
"222155","5","66","1751"
"691032","40","25","1751"
"2039427","0","1","1751"
"4615","3","36","1751"
"21311","2","67","1751"
"855951","14","59","1751"
"163961","1","106","1751"
"332242","6","39","1751"
"848277","125","76","1751"
"2619950","3","142","1751"
"34856","5","3","1751"
"50434","8","30","1751"
"62104","1","10","1751"
"325661","170","17","1751"
"562919","0","86","1751"
"649727","18","50","1751"
"2546444","3","63","1751"
"174868","112","64","1751"
"274312","9","54","1751"
"852582","26","87","1751"
"1537415","132","51","1751"
"43977","0","15","1751"
"1923699","43","95","1751"
"66767","59","31","1750"
"708831","122","38","1750"
"237107","61","88","1750"
"456366","7","22","1750"
"913223","3","60","1750"
"85196","30","20","1750"
"611084","5","81","1750"
"648927","265","12","1750"
"1007634","27","71","1750"
"1096831","15","101","1750"
"232328","1","72","1750"
"779412","2","36","1750"
"574998","92","80","1750"
"1226915","23","105","1750"
"1254208","0","54","1750"
"1946768","0","80","1750"
"223656","25","93","1750"
"996592","16","69","1750"
"1353267","6","69","1750"
"2438110","1","81","1750"
"114305","11","59","1750"
"971193","24","52","1750"
"1379931","0","130","1750"
"325499","43","73","1749"
"17949","3","30","1749"
"34224","9","59","1749"
"135172","14","69","1749"
"140448","79","43","1749"
"204942","1","67","1749"
"427192","3","114","1749"
"1060799","3","4","1749"
"142985","1","62","1749"
"429649","38","27","1749"
"517235","59","13","1749"
"1092746","13","88","1749"
"2193252","1","90","1749"
"47402","2","56","1749"
"197701","32","63","1749"
"459093","2","49","1749"
"607438","0","29","1749"
"132377","11","38","1749"
"353253","5","62","1749"
"1162168","1","50","1749"
"459943","131","24","1748"
"215769","130","39","1748"
"328982","3","67","1748"
"696358","1","162","1748"
"421109","373","17","1748"
"726938","0","122","1748"
"878159","0","56","1748"
"1213907","17","134","1748"
"11800","0","26","1748"
"61256","18","66","1748"
"1556933","4","62","1748"
"1878522","2","98","1748"
"2714730","7","117","1748"
"663246","32","98","1748"
"123984","9","29","1748"
"308174","39","63","1748"
"505407","34","42","1748"
"962223","6","62","1748"
"77156","5","57","1747"
"420700","2","46","1747"
"407762","11","80","1747"
"1787809","4","88","1747"
"502572","4","39","1747"
"696967","14","36","1747"
"2402976","0","140","1747"
"242043","0","29","1747"
"1018580","4","78","1747"
"1105996","0","86","1747"
"1623728","1","141","1747"
"261564","41","61","1747"
"256362","0","31","1747"
"393269","23","53","1747"
"447566","5","18","1747"
"82754","45","68","1746"
"165132","5","120","1746"
"278664","44","113","1746"
"409958","63","15","1746"
"240411","4","67","1746"
"9106","39","22","1746"
"28038","19","37","1746"
"131399","197","19","1746"
"152619","11","31","1746"
"177533","1","24","1746"
"222893","12","34","1746"
"388267","31","113","1746"
"892994","17","102","1746"
"1337770","0","54","1746"
"175113","38","41","1746"
"270910","0","70","1746"
"353747","0","1","1746"
"67139","16","56","1746"
"567390","70","86","1746"
"3948","2","22","1746"
"90111","8","46","1746"
"438563","34","57","1746"
"221103","2","16","1746"
"481528","6","113","1746"
"1041885","2","70","1746"
"23977","14","21","1745"
"614177","37","17","1745"
"1103705","14","69","1745"
"1203115","19","63","1745"
"985284","26","84","1745"
"2216369","0","76","1745"
"76969","40","19","1745"
"650158","16","98","1745"
"756566","381","23","1745"
"2491900","0","121","1745"
"410299","3","76","1745"
"506009","2","103","1745"
"1301869","0","1","1744"
"805","14","48","1744"
"21152","9","17","1744"
"393021","29","150","1744"
"654160","3","26","1744"
"1046965","102","66","1744"
"702761","7","43","1744"
"669111","17","56","1744"
"90922","116","2","1744"
"230620","1","27","1744"
"1072272","7","39","1744"
"1635807","4","121","1744"
"123376","13","37","1743"
"833644","8","60","1743"
"371763","8","70","1743"
"482260","0","30","1743"
"929510","1","63","1743"
"1077325","1","56","1743"
"2526499","17","141","1743"
"475334","12","45","1743"
"953105","17","111","1743"
"17784","16","44","1743"
"51769","5","23","1743"
"296346","103","55","1743"
"2471429","0","133","1743"
"518627","11","37","1743"
"938288","9","104","1743"
"1672804","10","103","1743"
"1715954","42","19","1743"
"26447","36","41","1742"
"117575","11","95","1742"
"52962","106","71","1742"
"77784","25","49","1742"
"359335","1","44","1742"
"414408","42","36","1742"
"1142543","16","111","1742"
"1238164","68","162","1742"
"2449389","5","78","1742"
"213403","16","32","1742"
"259573","0","22","1742"
"177811","15","61","1742"
"284645","0","51","1742"
"1216394","29","98","1742"
"32736","1","1","1742"
"382252","47","10","1742"
"1306322","163","65","1742"
"1312610","24","127","1742"
"1386158","3","117","1742"
"60903","1","42","1742"
"579740","33","110","1741"
"49293","2","77","1741"
"527559","55","31","1741"
"1645181","0","18","1741"
"338059","1","42","1741"
"167478","1","89","1741"
"127019","1","105","1741"
"655372","22","92","1741"
"196343","57","56","1741"
"668622","65","113","1741"
"945600","2","83","1741"
"262376","9","38","1741"
"397390","69","8","1741"
"842218","8","92","1741"
"925897","86","47","1741"
"1080954","26","106","1741"
"928843","3","18","1740"
"956030","1","55","1740"
"1110291","0","122","1740"
"332429","0","23","1740"
"155366","54","50","1740"
"167402","8","30","1740"
"237219","0","42","1740"
"260511","213","32","1740"
"85853","29","6","1740"
"141311","110","29","1740"
"805834","11","17","1740"
"705339","25","136","1740"
"304866","51","1","1740"
"929701","108","54","1740"
"2996339","0","87","1740"
"86302","29","23","1739"
"131427","9","19","1739"
